Name,Date,Open,High,Low,Close
SPX.GI,2020-04-16 12:55,2775.11,2777.37,2772.96,2772.96
SPX.GI,2020-04-16 13:00,2772.95,2780.54,2772.68,2780.01
SPX.GI,2020-04-16 13:05,2780,2781.66,2777.4,2779.73
SPX.GI,2020-04-16 13:10,2780.06,2780.42,2776.58,2777.47
SPX.GI,2020-04-16 13:15,2776.48,2782.43,2776.41,2781.59
SPX.GI,2020-04-16 13:20,2781.6,2781.6,2777.43,2781.49
SPX.GI,2020-04-16 13:25,2781.48,2783.3,2778.82,2781.28
SPX.GI,2020-04-16 13:30,2781.24,2785.06,2781.2,2784.47
SPX.GI,2020-04-16 13:35,2784.48,2786.59,2784.11,2786.23
SPX.GI,2020-04-16 13:40,2786.17,2788.11,2783.69,2783.72
SPX.GI,2020-04-16 13:45,2783.65,2787.82,2783.22,2786.53
SPX.GI,2020-04-16 13:50,2786.57,2787.05,2783.5,2785.61
SPX.GI,2020-04-16 13:55,2785.58,2785.58,2778.26,2779.72
SPX.GI,2020-04-16 14:00,2779.74,2781.14,2775.13,2775.23
SPX.GI,2020-04-16 14:05,2775.31,2780.96,2775.15,2779.3
SPX.GI,2020-04-16 14:10,2779.1,2787.41,2778.23,2786.63
SPX.GI,2020-04-16 14:15,2786.59,2792.34,2785.41,2792.34
SPX.GI,2020-04-16 14:20,2792.35,2792.35,2787.63,2787.89
SPX.GI,2020-04-16 14:25,2787.93,2789.12,2783.47,2785.73
SPX.GI,2020-04-16 14:30,2785.76,2789.75,2784.49,2789.38
SPX.GI,2020-04-16 14:35,2789.3,2790.99,2787.59,2790.39
SPX.GI,2020-04-16 14:40,2790.42,2795.95,2789.33,2794.35
SPX.GI,2020-04-16 14:45,2794.39,2794.63,2788.91,2791.29
SPX.GI,2020-04-16 14:50,2791.24,2791.32,2785.65,2786
SPX.GI,2020-04-16 14:55,2785.98,2790.26,2783.78,2788.96
SPX.GI,2020-04-16 15:00,2788.92,2791.3,2788.23,2788.63
SPX.GI,2020-04-16 15:05,2788.66,2788.66,2784.78,2784.78
SPX.GI,2020-04-16 15:10,2784.69,2787.44,2782.69,2782.9
SPX.GI,2020-04-16 15:15,2782.74,2788.85,2782.37,2787.84
SPX.GI,2020-04-16 15:20,2787.82,2787.84,2782.21,2786.2
SPX.GI,2020-04-16 15:25,2786.25,2790.54,2784.65,2788.78
SPX.GI,2020-04-16 15:30,2788.84,2796.4,2788.84,2796.02
SPX.GI,2020-04-16 15:35,2796.06,2799.31,2792.91,2796.94
SPX.GI,2020-04-16 15:40,2796.81,2800.26,2795.86,2796.21
SPX.GI,2020-04-16 15:45,2796.27,2798.75,2794.62,2794.92
SPX.GI,2020-04-16 15:50,2795.14,2803.76,2794.06,2802.76
SPX.GI,2020-04-16 15:55,2802.79,2805.87,2800.36,2801.79
SPX.GI,2020-04-16 16:02,2801.66,2803.56,2799.12,2799.55
SPX.GI,2020-04-17 09:35,2842.43,2861.18,2842.43,2853.21
SPX.GI,2020-04-17 09:40,2852.94,2856.52,2848.62,2851.16
SPX.GI,2020-04-17 09:45,2851.1,2855.42,2846.69,2855.31
SPX.GI,2020-04-17 09:50,2855.29,2857.07,2853.29,2855.35
SPX.GI,2020-04-17 09:55,2855.38,2855.8,2851.79,2854.81
SPX.GI,2020-04-17 10:00,2854.74,2861.63,2854.45,2859.62
SPX.GI,2020-04-17 10:05,2859.68,2862.16,2855.49,2858.03
SPX.GI,2020-04-17 10:10,2858.13,2861.76,2857.6,2860.58
SPX.GI,2020-04-17 10:15,2860.11,2860.11,2843.31,2843.31
SPX.GI,2020-04-17 10:20,2843.24,2845.16,2841.57,2843.81
SPX.GI,2020-04-17 10:25,2843.8,2846.2,2840.67,2845.98
SPX.GI,2020-04-17 10:30,2845.93,2847.97,2843.44,2843.99
SPX.GI,2020-04-17 10:35,2844.03,2844.55,2837.3,2837.3
SPX.GI,2020-04-17 10:40,2837.17,2842.15,2835.8,2842.11
SPX.GI,2020-04-17 10:45,2842.23,2843.12,2837.24,2837.59
SPX.GI,2020-04-17 10:50,2837.62,2838.17,2832.2,2835.05
SPX.GI,2020-04-17 10:55,2835.06,2840.95,2834.85,2840.4
SPX.GI,2020-04-17 11:00,2840.38,2842.88,2838.53,2841.97
SPX.GI,2020-04-17 11:05,2841.94,2845.52,2840.91,2842.54
SPX.GI,2020-04-17 11:10,2842.57,2846.26,2842.31,2843.1
SPX.GI,2020-04-17 11:15,2843.21,2843.25,2838.67,2841.41
SPX.GI,2020-04-17 11:20,2841.46,2841.84,2835.94,2837.26
SPX.GI,2020-04-17 11:25,2837.31,2838.96,2834.11,2836.91
SPX.GI,2020-04-17 11:30,2836.74,2837.52,2830.88,2835.76
SPX.GI,2020-04-17 11:35,2835.71,2840.97,2831.67,2839.69
SPX.GI,2020-04-17 11:40,2839.8,2842.59,2838.78,2842.59
SPX.GI,2020-04-17 11:45,2842.56,2844.14,2841.14,2843.08
SPX.GI,2020-04-17 11:50,2843.02,2844.07,2840.32,2840.32
SPX.GI,2020-04-17 11:55,2840.46,2844.43,2839.89,2843.78
SPX.GI,2020-04-17 12:00,2843.8,2844.02,2839.18,2839.6
SPX.GI,2020-04-17 12:05,2839.37,2840.5,2837.06,2839.54
SPX.GI,2020-04-17 12:10,2839.55,2841.58,2836.22,2836.94
SPX.GI,2020-04-17 12:15,2836.89,2841.51,2836.54,2840.23
SPX.GI,2020-04-17 12:20,2840.27,2845.4,2840.27,2844.22
SPX.GI,2020-04-17 12:25,2844.23,2844.27,2839.43,2839.43
SPX.GI,2020-04-17 12:30,2839.49,2841.13,2838.4,2840.42
SPX.GI,2020-04-17 12:35,2840.43,2843.86,2840.05,2843.86
SPX.GI,2020-04-17 12:40,2843.9,2848.36,2843.8,2846.67
SPX.GI,2020-04-17 12:45,2846.58,2849.15,2846.56,2847.85
SPX.GI,2020-04-17 12:50,2847.75,2851.94,2846.7,2850.98
SPX.GI,2020-04-17 12:55,2850.94,2852.6,2850.33,2851.91
SPX.GI,2020-04-17 13:00,2851.9,2851.9,2847.84,2847.96
SPX.GI,2020-04-17 13:05,2847.93,2852.22,2847.46,2850.63
SPX.GI,2020-04-17 13:10,2850.57,2851.92,2848.43,2851.13
SPX.GI,2020-04-17 13:15,2851.1,2851.42,2848.5,2850.03
SPX.GI,2020-04-17 13:20,2849.98,2853.8,2848.1,2851.77
SPX.GI,2020-04-17 13:25,2851.76,2851.82,2846.66,2849.06
SPX.GI,2020-04-17 13:30,2849.05,2849.99,2846.48,2848.26
SPX.GI,2020-04-17 13:35,2848.33,2849.01,2846.61,2847.61
SPX.GI,2020-04-17 13:40,2848.08,2851.35,2847.97,2850.92
SPX.GI,2020-04-17 13:45,2850.96,2851.76,2848.55,2848.87
SPX.GI,2020-04-17 13:50,2848.91,2849.57,2844.73,2845.13
SPX.GI,2020-04-17 13:55,2845.35,2847.34,2844.77,2846.47
SPX.GI,2020-04-17 14:00,2846.45,2848.04,2845.46,2845.58
SPX.GI,2020-04-17 14:05,2845.66,2846.11,2842.74,2843.12
SPX.GI,2020-04-17 14:10,2843.11,2844.49,2841.96,2842.56
SPX.GI,2020-04-17 14:15,2842.53,2844.41,2840.62,2842.55
SPX.GI,2020-04-17 14:20,2842.45,2844.03,2841.61,2843.94
SPX.GI,2020-04-17 14:25,2843.84,2845.4,2842.73,2842.97
SPX.GI,2020-04-17 14:30,2843.05,2845.14,2838.51,2838.51
SPX.GI,2020-04-17 14:35,2838.47,2838.66,2836.04,2836.04
SPX.GI,2020-04-17 14:40,2836.03,2836.56,2833.43,2833.54
SPX.GI,2020-04-17 14:45,2833.59,2838.2,2833.59,2836.95
SPX.GI,2020-04-17 14:50,2836.98,2840.35,2836.98,2839.68
SPX.GI,2020-04-17 14:55,2839.73,2840.44,2837.07,2837.95
SPX.GI,2020-04-17 15:00,2837.96,2842.68,2837.96,2841.63
SPX.GI,2020-04-17 15:05,2841.59,2845.28,2841.58,2844.56
SPX.GI,2020-04-17 15:10,2844.52,2845.97,2844.03,2844.89
SPX.GI,2020-04-17 15:15,2844.88,2846.92,2844.72,2846.78
SPX.GI,2020-04-17 15:20,2846.84,2851.41,2846.69,2850.76
SPX.GI,2020-04-17 15:25,2850.69,2850.77,2848.68,2850.77
SPX.GI,2020-04-17 15:30,2850.76,2854.88,2850.06,2854.88
SPX.GI,2020-04-17 15:35,2854.9,2858.9,2854.61,2857.09
SPX.GI,2020-04-17 15:40,2857.11,2862.57,2856.81,2862.28
SPX.GI,2020-04-17 15:45,2862.34,2864.55,2859.32,2863.23
SPX.GI,2020-04-17 15:50,2863.22,2876.52,2863.22,2876.52
SPX.GI,2020-04-17 15:55,2876.82,2879.22,2873.18,2873.2
SPX.GI,2020-04-17 16:02,2873.08,2874.56,2868.41,2874.56
SPX.GI,2020-04-20 09:35,2845.62,2845.62,2828.67,2833.46
SPX.GI,2020-04-20 09:40,2833.62,2839.83,2832.75,2835.91
SPX.GI,2020-04-20 09:45,2835.73,2840.18,2834.58,2840.18
SPX.GI,2020-04-20 09:50,2840.12,2846,2840.06,2842.37
SPX.GI,2020-04-20 09:55,2842.32,2843.8,2838.94,2840.98
SPX.GI,2020-04-20 10:00,2840.96,2843.04,2838.22,2838.61
SPX.GI,2020-04-20 10:05,2838.32,2841.35,2835.7,2841.14
SPX.GI,2020-04-20 10:10,2841.28,2844.08,2837.33,2843.89
SPX.GI,2020-04-20 10:15,2843.78,2846.5,2841.83,2843.93
SPX.GI,2020-04-20 10:20,2843.94,2845.49,2841.74,2842.17
SPX.GI,2020-04-20 10:25,2842.1,2845.9,2841.52,2845.83
SPX.GI,2020-04-20 10:30,2845.85,2846.13,2842.95,2843.61
SPX.GI,2020-04-20 10:35,2844.18,2847.52,2844.07,2844.42
SPX.GI,2020-04-20 10:40,2844.22,2846.09,2842.5,2842.74
SPX.GI,2020-04-20 10:45,2843.04,2853.05,2843.04,2853.05
SPX.GI,2020-04-20 10:50,2853.11,2857.98,2852.53,2857.98
SPX.GI,2020-04-20 10:55,2858.14,2862.05,2856.75,2861.34
SPX.GI,2020-04-20 11:00,2861.06,2861.51,2857.71,2858.03
SPX.GI,2020-04-20 11:05,2857.89,2860.86,2857.89,2859.99
SPX.GI,2020-04-20 11:10,2860.03,2863.07,2859.9,2860.12
SPX.GI,2020-04-20 11:15,2860.07,2860.07,2854.75,2855.39
SPX.GI,2020-04-20 11:20,2855.32,2856.97,2854,2856.93
SPX.GI,2020-04-20 11:25,2856.9,2862.14,2856.9,2861.17
SPX.GI,2020-04-20 11:30,2861.14,2861.14,2857.48,2857.7
SPX.GI,2020-04-20 11:35,2857.8,2865.51,2857.23,2865.51
SPX.GI,2020-04-20 11:40,2865.6,2868.98,2863.62,2867.84
SPX.GI,2020-04-20 11:45,2867.88,2867.91,2866.12,2866.15
SPX.GI,2020-04-20 11:50,2866.14,2867.49,2865.5,2866.21
SPX.GI,2020-04-20 11:55,2866.2,2867.67,2865.09,2865.19
SPX.GI,2020-04-20 12:00,2865.18,2866.59,2864.35,2865.88
SPX.GI,2020-04-20 12:05,2865.77,2865.77,2861.69,2862.39
SPX.GI,2020-04-20 12:10,2862.44,2865.35,2862.44,2864.6
SPX.GI,2020-04-20 12:15,2864.56,2864.59,2858.75,2859.65
SPX.GI,2020-04-20 12:20,2859.71,2861.5,2858.55,2858.55
SPX.GI,2020-04-20 12:25,2858.59,2861.19,2858.55,2861.19
SPX.GI,2020-04-20 12:30,2861.12,2862.62,2859.75,2861.1
SPX.GI,2020-04-20 12:35,2861.24,2864.95,2861.24,2864.7
SPX.GI,2020-04-20 12:40,2864.68,2866.3,2863.43,2864.74
SPX.GI,2020-04-20 12:45,2864.73,2865.61,2863.66,2863.69
SPX.GI,2020-04-20 12:50,2863.71,2865.73,2863.11,2864.22
SPX.GI,2020-04-20 12:55,2864.18,2864.94,2861.44,2861.44
SPX.GI,2020-04-20 13:00,2861.41,2862.38,2859.31,2859.34
SPX.GI,2020-04-20 13:05,2859.28,2859.28,2852.93,2854.11
SPX.GI,2020-04-20 13:10,2854.13,2855.67,2853.26,2854.22
SPX.GI,2020-04-20 13:15,2854.24,2854.96,2851.01,2851.95
SPX.GI,2020-04-20 13:20,2851.94,2852.85,2850.92,2851.37
SPX.GI,2020-04-20 13:25,2851.35,2852.28,2847.8,2848.87
SPX.GI,2020-04-20 13:30,2848.79,2852.76,2848.79,2851.59
SPX.GI,2020-04-20 13:35,2851.58,2851.6,2848.88,2849.82
SPX.GI,2020-04-20 13:40,2849.8,2854.19,2848,2853.77
SPX.GI,2020-04-20 13:45,2853.85,2854.3,2853,2853.68
SPX.GI,2020-04-20 13:50,2853.69,2855.12,2851.68,2854.98
SPX.GI,2020-04-20 13:55,2854.95,2856.08,2852.79,2854.67
SPX.GI,2020-04-20 14:00,2854.77,2855.76,2853.59,2853.96
SPX.GI,2020-04-20 14:05,2853.89,2857.25,2852.7,2856.45
SPX.GI,2020-04-20 14:10,2856.42,2856.78,2854.23,2854.23
SPX.GI,2020-04-20 14:15,2854.12,2854.12,2845.28,2845.28
SPX.GI,2020-04-20 14:20,2845.31,2848.02,2842.47,2843.34
SPX.GI,2020-04-20 14:25,2843.31,2843.31,2838.49,2838.49
SPX.GI,2020-04-20 14:30,2838.5,2838.53,2832.61,2837.09
SPX.GI,2020-04-20 14:35,2836.94,2841,2836.9,2839.18
SPX.GI,2020-04-20 14:40,2839.17,2841.77,2838.51,2838.51
SPX.GI,2020-04-20 14:45,2838.46,2839.61,2835.87,2836.2
SPX.GI,2020-04-20 14:50,2835.93,2842.18,2835.87,2838.29
SPX.GI,2020-04-20 14:55,2838.4,2839.72,2828.55,2828.55
SPX.GI,2020-04-20 15:00,2828.52,2829,2823.51,2827.22
SPX.GI,2020-04-20 15:05,2827.26,2831.93,2823.66,2823.66
SPX.GI,2020-04-20 15:10,2823.48,2828.43,2820.43,2827.46
SPX.GI,2020-04-20 15:15,2827.47,2829.31,2824.29,2824.88
SPX.GI,2020-04-20 15:20,2825.91,2829.43,2822.68,2822.86
SPX.GI,2020-04-20 15:25,2822.94,2828.1,2822.83,2826.3
SPX.GI,2020-04-20 15:30,2826.26,2830.62,2824.36,2828.9
SPX.GI,2020-04-20 15:35,2829.04,2836.42,2828.39,2835.39
SPX.GI,2020-04-20 15:40,2835.25,2836.07,2829.17,2830.33
SPX.GI,2020-04-20 15:45,2829.87,2832.44,2826.39,2828.72
SPX.GI,2020-04-20 15:50,2828.77,2833.13,2822.06,2824.72
SPX.GI,2020-04-20 15:55,2824.99,2829.48,2822.93,2829.32
SPX.GI,2020-04-20 16:02,2829.36,2831.22,2822.8,2823.16
SPX.GI,2020-04-21 09:35,2784.81,2784.81,2768.06,2768.3
SPX.GI,2020-04-21 09:40,2768.29,2771.32,2759.79,2765.33
SPX.GI,2020-04-21 09:45,2765.38,2769.2,2763.12,2768.6
SPX.GI,2020-04-21 09:50,2769.16,2776.31,2769.16,2771.95
SPX.GI,2020-04-21 09:55,2772,2781.56,2769.02,2781.56
SPX.GI,2020-04-21 10:00,2781.74,2785.54,2777.88,2777.88
SPX.GI,2020-04-21 10:05,2777.78,2783.08,2776.51,2779.31
SPX.GI,2020-04-21 10:10,2779.1,2781.68,2775.48,2775.96
SPX.GI,2020-04-21 10:15,2776.02,2776.02,2770.19,2771.95
SPX.GI,2020-04-21 10:20,2771.92,2771.92,2766.68,2771.06
SPX.GI,2020-04-21 10:25,2771.1,2777.04,2768.68,2776.87
SPX.GI,2020-04-21 10:30,2776.88,2776.88,2770.62,2773.98
SPX.GI,2020-04-21 10:35,2773.99,2775.37,2766.25,2766.79
SPX.GI,2020-04-21 10:40,2766.81,2767.14,2762.91,2765.06
SPX.GI,2020-04-21 10:45,2765.14,2766.64,2761.72,2764.69
SPX.GI,2020-04-21 10:50,2764.58,2764.58,2753.88,2754.32
SPX.GI,2020-04-21 10:55,2754.46,2756.9,2751.33,2753.04
SPX.GI,2020-04-21 11:00,2753.36,2754.4,2743.07,2744.53
SPX.GI,2020-04-21 11:05,2744.99,2748.79,2743.14,2744.27
SPX.GI,2020-04-21 11:10,2744.21,2745.91,2741.73,2743.17
SPX.GI,2020-04-21 11:15,2743.14,2743.15,2732.93,2733.34
SPX.GI,2020-04-21 11:20,2733.28,2745.4,2733.28,2745.4
SPX.GI,2020-04-21 11:25,2745.53,2745.53,2740.16,2742.06
SPX.GI,2020-04-21 11:30,2742.13,2742.13,2731.92,2740.28
SPX.GI,2020-04-21 11:35,2740.24,2744.2,2730.82,2731.04
SPX.GI,2020-04-21 11:40,2731.03,2733,2729.55,2730.39
SPX.GI,2020-04-21 11:45,2730.23,2732.91,2727.84,2729.46
SPX.GI,2020-04-21 11:50,2729.63,2735.72,2729.39,2735.7
SPX.GI,2020-04-21 11:55,2735.65,2738.79,2735.65,2738.79
SPX.GI,2020-04-21 12:00,2738.81,2742.4,2738.37,2738.82
SPX.GI,2020-04-21 12:05,2738.88,2739.31,2736.56,2738.86
SPX.GI,2020-04-21 12:10,2738.85,2742.12,2737.04,2742.11
SPX.GI,2020-04-21 12:15,2742.1,2743.93,2741.37,2742.28
SPX.GI,2020-04-21 12:20,2742.34,2742.34,2738.23,2739.55
SPX.GI,2020-04-21 12:25,2739.5,2739.5,2734.75,2736.83
SPX.GI,2020-04-21 12:30,2736.84,2739.02,2733.37,2734.68
SPX.GI,2020-04-21 12:35,2734.6,2735.78,2730.45,2730.76
SPX.GI,2020-04-21 12:40,2730.68,2732.04,2729.29,2732.03
SPX.GI,2020-04-21 12:45,2732.04,2732.37,2727.97,2729.82
SPX.GI,2020-04-21 12:50,2730,2735.76,2727.1,2735.73
SPX.GI,2020-04-21 12:55,2735.67,2740.39,2734.86,2738.54
SPX.GI,2020-04-21 13:00,2738.48,2743.47,2737.21,2743.32
SPX.GI,2020-04-21 13:05,2743.6,2744.03,2741.83,2743.91
SPX.GI,2020-04-21 13:10,2743.93,2744.34,2741.41,2742.72
SPX.GI,2020-04-21 13:15,2742.76,2745.3,2740.92,2743.39
SPX.GI,2020-04-21 13:20,2743.37,2748.64,2740.42,2748.64
SPX.GI,2020-04-21 13:25,2748.7,2751.6,2748.25,2749.01
SPX.GI,2020-04-21 13:30,2749.08,2750.93,2747.44,2749.68
SPX.GI,2020-04-21 13:35,2749.78,2751.02,2747.7,2749
SPX.GI,2020-04-21 13:40,2749.04,2756.16,2748.68,2752.7
SPX.GI,2020-04-21 13:45,2752.77,2754.62,2751.62,2752.44
SPX.GI,2020-04-21 13:50,2752.29,2752.29,2744.74,2745.95
SPX.GI,2020-04-21 13:55,2745.98,2749.55,2744.96,2747.56
SPX.GI,2020-04-21 14:00,2747.6,2748.6,2742.7,2743.25
SPX.GI,2020-04-21 14:05,2742.76,2748.74,2742.47,2747.68
SPX.GI,2020-04-21 14:10,2747.8,2753.86,2747.8,2752.8
SPX.GI,2020-04-21 14:15,2752.91,2754.83,2751.25,2752.96
SPX.GI,2020-04-21 14:20,2752.58,2753.8,2748,2750.2
SPX.GI,2020-04-21 14:25,2750.22,2762.1,2747.44,2760.41
SPX.GI,2020-04-21 14:30,2760.37,2762.46,2755.27,2755.27
SPX.GI,2020-04-21 14:35,2755.2,2755.41,2750.8,2750.96
SPX.GI,2020-04-21 14:40,2750.91,2752.61,2743.47,2743.95
SPX.GI,2020-04-21 14:45,2743.88,2744.33,2739.43,2739.85
SPX.GI,2020-04-21 14:50,2739.83,2743.85,2739.4,2740.38
SPX.GI,2020-04-21 14:55,2740.19,2744.87,2739.45,2743.02
SPX.GI,2020-04-21 15:00,2742.98,2745.66,2739.4,2744.5
SPX.GI,2020-04-21 15:05,2744.52,2746.9,2742.89,2744.06
SPX.GI,2020-04-21 15:10,2743.91,2743.93,2732.79,2737.94
SPX.GI,2020-04-21 15:15,2737.9,2745.42,2736.39,2745.42
SPX.GI,2020-04-21 15:20,2745.37,2753.47,2745.37,2753.09
SPX.GI,2020-04-21 15:25,2753.08,2753.86,2749.36,2750.8
SPX.GI,2020-04-21 15:30,2751.06,2751.55,2747.77,2750.89
SPX.GI,2020-04-21 15:35,2750.62,2758.83,2744.08,2756.93
SPX.GI,2020-04-21 15:40,2757.23,2760.75,2752.6,2753.79
SPX.GI,2020-04-21 15:45,2754.07,2755.96,2747.96,2747.96
SPX.GI,2020-04-21 15:50,2747.98,2749.22,2734.28,2740.31
SPX.GI,2020-04-21 15:55,2741.08,2742.53,2733.47,2736.57
SPX.GI,2020-04-21 16:02,2737.22,2743.16,2736.31,2736.56
SPX.GI,2020-04-22 09:35,2787.89,2795.29,2783.72,2789.96
SPX.GI,2020-04-22 09:40,2789.93,2793.18,2784.89,2791.18
SPX.GI,2020-04-22 09:45,2791.3,2791.64,2787.21,2788.35
SPX.GI,2020-04-22 09:50,2788.48,2789.22,2778.65,2780.66
SPX.GI,2020-04-22 09:55,2780.71,2782.22,2777.47,2781.59
SPX.GI,2020-04-22 10:00,2781.57,2787.66,2779.83,2786.66
SPX.GI,2020-04-22 10:05,2786.57,2787.21,2779.25,2781.58
SPX.GI,2020-04-22 10:10,2782.02,2784.27,2779.74,2784.27
SPX.GI,2020-04-22 10:15,2784.33,2786.38,2775.95,2776.81
SPX.GI,2020-04-22 10:20,2776.97,2783.6,2776.95,2783.3
SPX.GI,2020-04-22 10:25,2783.32,2787.71,2781.95,2787.22
SPX.GI,2020-04-22 10:30,2787.25,2787.25,2783.56,2784.6
SPX.GI,2020-04-22 10:35,2784.64,2788.21,2783.92,2786.92
SPX.GI,2020-04-22 10:40,2786.93,2791.51,2786.5,2791.3
SPX.GI,2020-04-22 10:45,2791.33,2792.9,2789.41,2789.43
SPX.GI,2020-04-22 10:50,2789.35,2789.35,2786.88,2788.26
SPX.GI,2020-04-22 10:55,2788.24,2788.35,2782.82,2783.55
SPX.GI,2020-04-22 11:00,2783.49,2784.49,2781.43,2784.04
SPX.GI,2020-04-22 11:05,2784.05,2786.65,2779.61,2785.56
SPX.GI,2020-04-22 11:10,2785.53,2786.43,2782.29,2784.87
SPX.GI,2020-04-22 11:15,2784.81,2789.36,2784.55,2789.34
SPX.GI,2020-04-22 11:20,2789.39,2792,2788.93,2789.1
SPX.GI,2020-04-22 11:25,2789.07,2792.17,2788.35,2791.46
SPX.GI,2020-04-22 11:30,2791.35,2791.73,2787.09,2789.11
SPX.GI,2020-04-22 11:35,2789.01,2793.63,2788.47,2789.91
SPX.GI,2020-04-22 11:40,2789.97,2791.71,2788.91,2791.61
SPX.GI,2020-04-22 11:45,2791.57,2795.87,2791.44,2793.51
SPX.GI,2020-04-22 11:50,2793.49,2794.75,2792.52,2794.11
SPX.GI,2020-04-22 11:55,2794.08,2796.52,2793.15,2793.17
SPX.GI,2020-04-22 12:00,2793.18,2795.63,2791.55,2794.87
SPX.GI,2020-04-22 12:05,2794.92,2797.02,2793.81,2794.12
SPX.GI,2020-04-22 12:10,2794.09,2794.47,2790.63,2791.03
SPX.GI,2020-04-22 12:15,2791.23,2792.27,2790.79,2792.04
SPX.GI,2020-04-22 12:20,2792.02,2794.04,2791.92,2792.75
SPX.GI,2020-04-22 12:25,2792.74,2794.86,2792.19,2794.14
SPX.GI,2020-04-22 12:30,2794.12,2795.53,2792.46,2795.52
SPX.GI,2020-04-22 12:35,2795.55,2795.83,2793.18,2793.57
SPX.GI,2020-04-22 12:40,2793.58,2797.57,2792.29,2797.38
SPX.GI,2020-04-22 12:45,2797.39,2798.9,2796.42,2796.71
SPX.GI,2020-04-22 12:50,2796.68,2797.33,2793.97,2793.98
SPX.GI,2020-04-22 12:55,2793.96,2794.06,2790.91,2790.91
SPX.GI,2020-04-22 13:00,2790.89,2793.19,2790.03,2793.06
SPX.GI,2020-04-22 13:05,2793.07,2793.07,2789.74,2789.84
SPX.GI,2020-04-22 13:10,2789.89,2791.05,2788.99,2790.74
SPX.GI,2020-04-22 13:15,2790.75,2792.77,2790.7,2791.98
SPX.GI,2020-04-22 13:20,2792.04,2794.67,2792.02,2794.65
SPX.GI,2020-04-22 13:25,2794.67,2795.83,2794.23,2795.25
SPX.GI,2020-04-22 13:30,2795.22,2799.72,2795.15,2798.44
SPX.GI,2020-04-22 13:35,2798.51,2798.58,2795.88,2796.65
SPX.GI,2020-04-22 13:40,2796.67,2797.5,2795.07,2795.47
SPX.GI,2020-04-22 13:45,2795.45,2798.52,2795.14,2797.84
SPX.GI,2020-04-22 13:50,2797.87,2799.08,2797.18,2798.7
SPX.GI,2020-04-22 13:55,2798.68,2801.06,2797.28,2798.35
SPX.GI,2020-04-22 14:00,2798.36,2799.89,2797.87,2798.46
SPX.GI,2020-04-22 14:05,2798.48,2800.45,2798.48,2799.59
SPX.GI,2020-04-22 14:10,2799.63,2800.53,2797.08,2797.71
SPX.GI,2020-04-22 14:15,2797.73,2798.73,2796.71,2797.03
SPX.GI,2020-04-22 14:20,2797.01,2798.45,2796.4,2798.39
SPX.GI,2020-04-22 14:25,2798.36,2801.43,2798.35,2800.64
SPX.GI,2020-04-22 14:30,2800.65,2801.58,2799.05,2800.72
SPX.GI,2020-04-22 14:35,2800.77,2804.4,2800.68,2803.16
SPX.GI,2020-04-22 14:40,2803.15,2804.42,2801.82,2804.42
SPX.GI,2020-04-22 14:45,2804.55,2805.2,2803.95,2804.42
SPX.GI,2020-04-22 14:50,2804.43,2807.96,2804.41,2807.82
SPX.GI,2020-04-22 14:55,2807.87,2808.42,2803.62,2804.87
SPX.GI,2020-04-22 15:00,2804.92,2807.64,2804.92,2805.67
SPX.GI,2020-04-22 15:05,2805.43,2809.21,2804.66,2807.82
SPX.GI,2020-04-22 15:10,2807.81,2807.81,2805.84,2807.11
SPX.GI,2020-04-22 15:15,2807.1,2807.2,2804.72,2805.93
SPX.GI,2020-04-22 15:20,2805.88,2808.41,2804.01,2808.36
SPX.GI,2020-04-22 15:25,2808.41,2810.02,2807.24,2807.82
SPX.GI,2020-04-22 15:30,2807.9,2809.28,2806.21,2808.72
SPX.GI,2020-04-22 15:35,2808.54,2809.57,2805.54,2807.41
SPX.GI,2020-04-22 15:40,2807.44,2808.93,2806.42,2807.69
SPX.GI,2020-04-22 15:45,2807.6,2810.98,2807.43,2808.63
SPX.GI,2020-04-22 15:50,2808.68,2815.1,2804.86,2813.18
SPX.GI,2020-04-22 15:55,2813.17,2813.17,2805.8,2805.8
SPX.GI,2020-04-22 16:02,2805.61,2805.61,2797.68,2799.31
SPX.GI,2020-04-23 09:35,2810.42,2824.43,2808.8,2824.1
SPX.GI,2020-04-23 09:40,2824.15,2828.3,2823.52,2827.5
SPX.GI,2020-04-23 09:45,2827.72,2829.18,2824.66,2825.21
SPX.GI,2020-04-23 09:50,2825.16,2825.39,2820.27,2821.15
SPX.GI,2020-04-23 09:55,2821.01,2821.43,2816.83,2818.19
SPX.GI,2020-04-23 10:00,2818.23,2823.14,2816.85,2823.14
SPX.GI,2020-04-23 10:05,2823.07,2824,2817.1,2822.33
SPX.GI,2020-04-23 10:10,2822.27,2825.46,2821.6,2824.07
SPX.GI,2020-04-23 10:15,2824.09,2825.48,2821.17,2821.92
SPX.GI,2020-04-23 10:20,2821.77,2829.13,2821.44,2828.57
SPX.GI,2020-04-23 10:25,2828.91,2831.67,2828.56,2828.87
SPX.GI,2020-04-23 10:30,2828.76,2831.97,2827.68,2831.97
SPX.GI,2020-04-23 10:35,2832.24,2837.27,2831.99,2836.38
SPX.GI,2020-04-23 10:40,2836.11,2839.37,2835.53,2839.37
SPX.GI,2020-04-23 10:45,2839.49,2844.9,2839.39,2842.6
SPX.GI,2020-04-23 10:50,2842.53,2842.53,2838.95,2839.3
SPX.GI,2020-04-23 10:55,2839.31,2840.21,2838.37,2839.78
SPX.GI,2020-04-23 11:00,2839.81,2841.37,2837.37,2837.61
